seq_len,topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,exp_name,moe_layer_enum_type,mfa_version,numld,Nattn,N,Na,M,kvcache,D,D/N,total_time,Na/N,moe_name
2048,2,88,352,704,1408,3904,11,16,3.453e-04,256,3814,2.660068,2.674417752677179,1.447108,-1,3813,step2v2_0801_2in88_moeh352_sed704_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs256_ti3814_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,232579072,1949122560,45056,2000000000,0.9299674127514989,5519.269912000001,0.10814547892399229,2in88
2048,1,8,3528,3528,1408,3904,11,16,3.453e-04,256,3814,2.623945,2.6384895027208666,2.166632,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,8263.534448,0.2739621497598428,1in8
2048,3,8,2888,8664,1408,3904,11,16,3.453e-04,256,3814,2.608172,2.623700086732829,4.163453,-1,3813,step2v2_0801_3in8_moeh2888_sed8664_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs256_ti3814_mlr1e-5,1dense,mha,1,126877696,2156188672,1241270272,8001269760,45056,2000000000,0.9275626135930279,15879.409741999998,0.5756779488358243,3in8
2048,1,89,352,352,1408,3904,11,16,3.453e-04,512,1907,2.798481,2.8007922599147004,2.416966,-1,1906,step2v2_0801_1in89_moeh352_sed352_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs512_ti1907_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,187973632,1681489920,45056,2000000000,0.9299674127514989,4609.154162,0.08740467610827118,1in89
2048,2,88,352,704,1408,3904,11,16,3.453e-04,512,1907,2.761126,2.763145695151372,2.6597340000000003,-1,1906,step2v2_0801_2in88_moeh352_sed704_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs512_ti1907_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,232579072,1949122560,45056,2000000000,0.9299674127514989,5072.112738000001,0.10814547892399229,2in88
2048,1,8,3528,3528,1408,3904,11,16,3.453e-04,512,1907,2.721042,2.721746786255356,4.191827,-1,1906,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,7993.8140889999995,0.2739621497598428,1in8
2048,3,8,2888,8664,1408,3904,11,16,3.453e-04,512,1907,2.707511,2.708054595335418,8.351781,-1,1906,step2v2_0801_3in8_moeh2888_sed8664_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs512_ti1907_mlr1e-5,1dense,mha,1,126877696,2156188672,1241270272,8001269760,45056,2000000000,0.9275626135930279,15926.846367000002,0.5756779488358243,3in8
2048,1,89,352,352,1408,3904,11,16,4.883e-04,32,30517,2.725003,2.687884014256001,0.40736,-1,30516,step2v2_0801_1in89_moeh352_sed352_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs32_ti30517_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,187973632,1681489920,45056,2000000000,0.9299674127514989,12431.40512,0.08740467610827118,1in89
2048,2,88,352,704,1408,3904,11,16,4.883e-04,32,30517,2.689489,2.649459074959598,0.41959,-1,30516,step2v2_0801_2in88_moeh352_sed704_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs32_ti30517_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,232579072,1949122560,45056,2000000000,0.9299674127514989,12804.62803,0.10814547892399229,2in88
2048,1,8,3528,3528,1408,3904,11,16,4.883e-04,32,30517,2.649556,2.6012353180509966,0.508206,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs32_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,15508.922502000001,0.2739621497598428,1in8
2048,3,8,2888,8664,1408,3904,11,16,4.883e-04,32,30517,2.608462,2.564275427303632,0.607836,-1,30516,step2v2_0801_3in8_moeh2888_sed8664_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs32_ti30517_mlr1e-5_gg,1dense,mha,1,126877696,2156188672,1241270272,8001269760,45056,2000000000,0.9275626135930279,18549.331212,0.5756779488358243,3in8
2048,1,89,352,352,1408,3904,11,16,4.883e-04,64,15258,2.595637,2.6650992125228354,0.509465,-1,15257,step2v2_0801_1in89_moeh352_sed352_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs64_ti15258_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,187973632,1681489920,45056,2000000000,0.9299674127514989,7773.416969999999,0.08740467610827118,1in89
2048,2,88,352,704,1408,3904,11,16,4.883e-04,64,15258,2.561244,2.6284537890133444,0.541877,-1,15257,step2v2_0801_2in88_moeh352_sed704_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs64_ti15258_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,232579072,1949122560,45056,2000000000,0.9299674127514989,8267.959266000002,0.10814547892399229,2in88
2048,1,8,3528,3528,1408,3904,11,16,4.883e-04,64,15258,2.521921,2.5946122306989476,0.712213,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10866.945953999999,0.2739621497598428,1in8
2048,3,8,2888,8664,1408,3904,11,16,4.883e-04,64,15258,2.493612,2.565116188160053,1.168309,-1,15257,step2v2_0801_3in8_moeh2888_sed8664_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2156188672,1241270272,8001269760,45056,2000000000,0.9275626135930279,17826.058722,0.5756779488358243,3in8
2048,1,89,352,352,1408,3904,11,16,4.883e-04,128,7629,2.665095,2.667979752675562,0.778417,-1,7628,step2v2_0801_1in89_moeh352_sed352_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs128_ti7629_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,187973632,1681489920,45056,2000000000,0.9299674127514989,5938.543293000001,0.08740467610827118,1in89
